Step number	Time	VolQplus_planeLVOT	VolQminus_planeLVOT	VolQplus_planeOutflow	VolQminus_planeOutflow	dt	exp_dt	max_velocity	max_pressure
1722	0.821421	96735.3	30776.3	69076	36.8574	0.000511065	2.47687e-06	17327.4	0.0494779
1723	0.821917	96682.3	30529.7	69083.4	34.6178	0.000495314	2.29706e-06	7896.73	0.0494937
1724	0.822376	96665.3	30300.9	69090.6	32.5899	0.000459356	2.28703e-06	6943.96	0.0495117
1725	0.822833	96617.3	30044	69099.4	31.9001	0.000457352	2.29568e-06	7903.77	0.0494218
1726	0.823293	96600.4	29808.8	69109.1	29.8493	0.000459083	4.13996e-06	7425.49	0.0494881
1727	0.823706	96589.6	29593.5	69121.6	28.2512	0.000413947	2.54457e-06	14910.2	0.0495194
1728	0.82412	96618.7	29441.6	69134.5	26.9622	0.000413947	2.41269e-06	6433.84	0.0494216
1729	0.824603	96592	29249.4	69148.3	25.5414	0.00048254	4.30692e-06	7303.88	0.0492976
1730	0.825464	96579.1	29089.3	69164.2	23.7592	0.000861284	7.05045e-06	9165.71	0.0493741
1731	0.825798	96505.2	29378.5	69191.5	19.1732	0.000333333	2.09987e-06	6573.56	0.0493934
1732	0.826131	96392.6	29578.3	69203.6	18.5337	0.000333333	2.31572e-06	6779.51	0.0492812
1733	0.826464	96181.3	29908.3	69214.4	17.784	0.000333333	4.14116e-06	8424.98	0.0491143
1734	0.827292	96067.5	30191.7	69211.5	17.2374	0.000828231	5.68311e-06	6054.21	0.0491781
1735	0.827626	95458.9	31372.4	69222.4	14.9849	0.000333333	1.7273e-06	6118.21	0.0491862
1736	0.827959	95094.2	31985.9	69224	14.2822	0.000333333	2.0665e-06	5354.15	0.0490647
1737	0.828292	94694.8	32924.6	69222.9	13.2657	0.000333333	3.77203e-06	5328.04	0.0488874
1738	0.829047	94307.3	33563.7	69199.8	13.1222	0.000754406	6.41482e-06	13136.5	0.0489617
1739	0.82938	92910.9	36041.1	69171.9	11.7111	0.000333333	1.85125e-06	15299.3	0.048969
1740	0.829714	92394	37338.4	69155.1	11.3641	0.000333333	2.24956e-06	20987.6	0.0488385
1741	0.830047	91614.2	38814.7	69136.5	11.3081	0.000333333	2.34222e-06	15315.8	0.0487186
1742	0.830515	90925.2	40045.3	69110.3	11.7513	0.000468443	3.47534e-06	14640.8	0.0487745
1743	0.830863	89841.3	42299.9	69068.8	11.4013	0.000347534	2.352e-06	16613.8	0.0487992
1744	0.83121	89061.9	43900.6	69029.4	11.2241	0.000347534	2.22114e-06	6391.32	0.0488197
1745	0.831655	88211	45451.7	68977.3	11.2536	0.000444229	2.20795e-06	13069.6	0.048838
1746	0.832096	87169.7	47507.6	68899.7	11.242	0.000441534	2.07473e-06	18513.4	0.048745
1747	0.832511	86057.9	49570.6	68809.8	11.486	0.000414895	2.71842e-06	10384.5	0.0487883
1748	0.832783	84939	51711.1	68719.1	11.2678	0.000271842	2.33357e-06	4815.87	0.0486359
1749	0.833055	84227	53064.4	68652.8	11.4617	0.000271842	4.21182e-06	5242.25	0.0484076
1750	0.833897	83963.5	53228.4	68503.8	12.3093	0.000842365	7.0449e-06	24511.6	0.0484996
1751	0.83423	81916.4	57329.1	68211.7	13.6125	0.000333333	1.89158e-06	11117.4	0.0485115
1752	0.834564	81104.2	58883.1	68085.1	14.7619	0.000333333	2.17021e-06	15657.2	0.0485428
1753	0.834897	80148.9	60768	67950.6	16.0371	0.000333333	2.04944e-06	15958.7	0.0485699
1754	0.835307	79208.8	62281.1	67789.6	17.6749	0.000409887	1.95727e-06	19436.1	0.0485936
1755	0.835698	78056.6	64449.6	67560.8	22.1689	0.000391398	1.75849e-06	18287.6	0.0486082
1756	0.83605	77033.7	66446.3	67303.5	25.058	0.000351649	1.75682e-06	17199.7	0.0486209
1757	0.836401	76116.3	68316.3	67035.4	28.0139	0.000351316	1.85249e-06	14090.6	0.0486389
1758	0.836772	75208.5	69949.6	66731.6	32.4281	0.00037045	1.86026e-06	14283.9	0.0486581
1759	0.837144	74266	71708.3	66384	38.2148	0.000372004	1.85667e-06	13180.5	0.0486787
1760	0.837515	73326	73212.7	66008.2	42.1114	0.000371287	1.85934e-06	9683.51	0.0487017
1761	0.837887	72395.7	74729.8	65611.5	49.9406	0.000371819	1.85617e-06	10865.2	0.0487261
1762	0.838258	71549.5	75985.5	65188.3	59.4778	0.000371183	1.83389e-06	9381.16	0.0486378
1763	0.838625	70661.3	77197.4	64736.1	70.3345	0.000366727	3.35236e-06	6588.22	0.0485007
1764	0.839295	70251.4	77087.3	64159.6	80.43	0.000670378	5.72675e-06	19563.5	0.0484023
1765	0.839795	68978.4	78321.2	63162.8	108.409	0.0005	2.48624e-06	22026.1	0.0483418
1766	0.840295	68119.6	78503.7	62356.8	141.921	0.0005	2.23128e-06	20978.2	0.0482995
1767	0.840741	67126.9	79111.6	61497.2	176.176	0.000446255	2.72557e-06	12071.6	0.0482256
1768	0.841287	66493.7	78492.1	60625.4	206.746	0.000545115	4.90785e-06	13369.4	0.0481191
1769	0.841777	65649.8	78285.2	59532.8	261.741	0.000490785	3.59901e-06	14892.6	0.0480317
1770	0.842268	65176.8	77416.7	58484.7	314.338	0.000490785	3.36194e-06	8015.61	0.0479518
1771	0.842941	64798.4	75844.2	57322.9	378.907	0.000672389	6.42949e-06	14164.7	0.047846
1772	0.843441	64297.1	74110.9	55745.5	486.875	0.0005	3.64901e-06	13251.4	0.0477571
1773	0.843941	63938.1	72443.5	54514.5	580.716	0.0005	5.13281e-06	8992.77	0.0476258
1774	0.844941	64194.2	69112.5	53048	674.232	0.001	5.77906e-06	20530.8	0.04759
1775	0.845274	63628.1	65854.1	50442.9	932.781	0.000333333	2.21912e-06	7137.69	0.0474806
1776	0.845941	63636.7	64260.2	49526.9	1025.43	0.000666667	7.40517e-06	10586.1	0.0473342
1777	0.846941	63268.9	62149.3	47571.4	1200.61	0.001	5.073e-06	28174.8	0.0472858
1778	0.847441	62053.7	60519.7	44823.3	1549.11	0.0005	2.80175e-06	9191.35	0.047407
1779	0.847691	61253.7	60434.4	43473	1740.56	0.00025	1.97729e-06	3887.22	0.0475299
1780	0.847941	60654	60885.4	42810.6	1840.37	0.00025	1.89312e-06	3608.18	0.0476368
1781	0.848319	60104.6	61140.2	42150.7	1938.89	0.000378624	1.90776e-06	3747.21	0.047711
1782	0.848701	59130.3	62046.2	41135.3	2079.99	0.000381527	1.83611e-06	3351.78	0.0477852
1783	0.849068	58189.8	62942.6	40121	2239.14	0.000367208	2.02346e-06	3242.87	0.0478817
1784	0.849473	57215.8	64048.9	39157.1	2409.49	0.000404684	2.25123e-06	3038.64	0.0479902
1785	0.849923	56189.9	65073.9	38090.1	2586.7	0.000450239	2.40255e-06	3197.23	0.0480832
1786	0.850403	54988.2	66486.3	36951	2813.42	0.000480504	2.76609e-06	3126.76	0.0479592
1787	0.850957	53849.7	67729.6	35745.5	3036.04	0.000553211	4.98285e-06	3718.07	0.0477842
1788	0.851953	53166.7	67848.8	34348	3295.99	0.000996548	8.38781e-06	11835.9	0.0482438
1789	0.852453	50606.5	70756.9	31931.4	3802.31	0.0005	2.46036e-06	7313.41	0.0484707
1790	0.852953	49508.2	72145.2	30792.1	4058.68	0.0005	2.23535e-06	6951.07	0.048674
